DISCOUNTS
1
0.999947113908198
0.999631663499547
0.998309639933007
0.993828106607278
0.990152412393453
0.981207459889529
0.972845982691075
0.964684971867932
0.956864635174266
0.94966079423626
0.942974088853104
0.938873687612394
0.914619816096766
0.891620531336948
0.868769365355514
0.846260448030905
0.823709661562919
0.80115210568022
0.778301434006839
0.755207739831326
0.732587111511042
0.710716030230336
0.689733151381854
0.67020205051413
0.652015833844571
0.635464205787333
0.620490704589196
0.606881886801019
0.594604400827876
0.583321774502371
0.572781364409064
0.562930696235598
0.553672803240166
0.544904525226151
0.536670614642427
0.528841710525777
0.521316617461666
0.514089390629533
0.507116341916919
0.500350266675078
0.493778749347942
0.48734568939391
0.481061249542811
0.474932733407279
0.468895828724111
0.463045401418819
0.457330845702762
0.451751050365118
0.446300301054054
0.440996688151936
0.435818728773968
0.430871243585368
0.426054898482628
0.421421191794667
0.416982350881867
0.412741189609439
0.408745724973092
0.404987770971082
0.401474571192322
0.398248514129579
